id,groupId,name,category,imageUrl,description,createdAt,updatedAt,coordinates,isFavorite,isVisited,notes,order,yaMapUrl,userId
cmlt3zuiw00031815wgx83dtg,cmlsjsrab0001xbfy1ncga69h,Церковь Спиридона Тримифунтского,Церковь,https://avatars.mds.yandex.net/get-altay/402558/2a00000185f8b6f0157c6923c99c8f6bf025/XXXL,"Построена в 1896 году при Офицерской стрелковой школе.

После революции храм был приписан к Михайловскому собору Ораниенбаума, а с 9 сентября 1921 г. - к бывшей дворцовой Пантелеймоновской церкви. В 1930 г. храм была закрыли, сбили главы и в течение многих десятилетий использовалась здание использовалось сначала - как склад, затем - как Дом пионеров и городской спортзал. В результате к началу 2000-х гг. здание пришло в аварийное состояние. Постановлением Правительства № 527 от 10.07.2001 г. церковь внесена в перечень объектов исторического и культурного наследия федерального (общероссийского) значения, находящихся в г. Санкт-Петербурге.

В 2002 г. был зарегистрирован приход храма св. Спиридония и со 2 апреля 2002 г. в церкви возобновились богослужения, продолжавшиеся на протяжении шести лет. В марте 2008 г. храм был полностью разобран с целью последующего восстановления в виде по состоянию на 1896 г.",2026-02-19 06:57:49.64,2026-02-19 07:14:26.914,"[59.914221, 29.762677]",f,t,[],2,https://yandex.ru/maps/-/CPaqmROx,cmjmw1dtu000010mlvrhu3o7o
cmlp7rr720003siht9p82dxxa,cmm3ha5ez0001t1oswm9on4ch,Эко-парк Долина водопадов,Природа,https://avatars.mds.yandex.net/get-altay/18384802/2a0000019a5084eb4c1e48ecdcbb36e3b0a2/XXXL,"Эко-парк «Долина водопадов» — это место, где можно насладиться гармонией природы, прогулявшись по оборудованной эко-тропе, которая ведет к четырем каскадным водопадам общей высотой более 30 метров. На территории парка также есть саамская деревня, оленья ферма и кафе местной кухни. Посетители могут покормить оленей ягелем, а лосей — веточками. Также в парке есть отдельный уголок с хаски, где можно сфотографироваться или отправиться кататься по маршруту.",2026-02-16 13:32:25.839,2026-02-26 13:09:37.297,"[61.477248, 30.030568]",f,f,[],15,https://yandex.ru/maps/-/CPUgY650,cmjmw1dtu000010mlvrhu3o7o
cmlt45m7000071815p5mo5pd6,cmlsjsrab0001xbfy1ncga69h,Фонтан 300 лет Ораниенбауму,Природа,https://avatars.mds.yandex.net/get-altay/10705374/2a0000018a94a179f1e648925efa37f5adfe/XXXL,"В первоначальном виде фонтан появился ещё в 1990-х годах, но с тех пор практически не работал: из строя вышли насосы и другие элементы конструкции. В 2011 году фонтан передали в ведение петербургского Водоканала, провели полную реконструкцию. Запуск фонтана состоялся в день празднования 300-летия города — 10 сентября 2011 года. Символика фонтана отражает исторические корни города и его связь с европейской культурой: померанцевое дерево — символ Ораниенбаума, а лев — намёк на Северную войну.",2026-02-19 07:02:18.78,2026-02-19 07:14:26.914,"[59.91013, 29.776024]",f,t,[],4,https://yandex.ru/maps/-/CPaqyEin,cmjmw1dtu000010mlvrhu3o7o
cmm959pnr000989o8y3a72r08,cmm921dl5000110a340biilig,Часовня Серапиона Изборского на Богородицком родничке,Церковь,https://avatars.mds.yandex.net/get-altay/9954022/2a000001899347af702fa5d9db998e7694ba/XXXL,"Богородицкий родник считается святым и целебным, он бьёт неподалёку от церкви Рождества Богородицы. По преданию, источник освящён самим преподобным Серапионом Изборским. ",2026-03-02 12:17:48.327,2026-03-02 12:17:48.327,"[57.709259, 27.865595]",f,f,[],10,https://yandex.ru/maps/-/CPqvuU2m,cmjmw1dtu000010mlvrhu3o7o
cmm4y683n000bk9uq6ldiz605,cmm4xock100013e4htbjg93qw,Храм Спаса Нерукотворного Образа,Церковь,https://avatars.mds.yandex.net/get-altay/13229524/2a0000018f67aa67643effef7a99d68f2770/XXXL,"Построен 29 августа 1901 года по инициативе Павла Александровича Всеволожского и его супруги Елены Васильевны Всеволожской. Здание шатрового типа, представляет собой восьмигранный зал с небольшим алтарём и притвором. Стены сложены из лицевого кирпича и прорезаны высокими стрельчатыми окнами. В нижней части храма помещалась усыпальница Всеволожских, которая в советское время была разрушена. 

В настоящее время в усыпальнице обустроен малый храм, его престол посвящён святому Всеволоду-Гавриилу Псковскому. В храме установлены мемориальные доски в память о железнодорожниках, погибших на Дороге жизни в годы блокады Ленинграда.",2026-02-27 13:48:03.587,2026-02-27 13:52:36.011,"[60.035625, 30.643067]",f,t,[],2,https://yandex.ru/maps/-/CPepEYJi,cmjmw1dtu000010mlvrhu3o7o
cmltctjig000410m5x6u84254,cmlt8nkpy00012jjiv1vvvrdv,Свято-Троицкий Данилов мужской монастырь,Церковь,https://avatars.mds.yandex.net/get-altay/8072647/2a00000184961d3ca703b9b677ac0a1a6742/XXXL,"Основатель — инок Переславского Никитского монастыря Даниил, духовник великого князя Василия III. В 1530–1532 годах в монастыре возвели Троицкий собор в честь рождения великокняжеского наследника — будущего Ивана Грозного. С XVII века основатель обители инок Даниил чтится Русской Церковью в лике преподобных (память — 7 апреля по Юлианскому календарю). С 1753 по 1788 год в монастыре помещалась Переславская духовная семинария, с 1788 года — Переславское духовное училище. С 1764 до 1918 год монастырь имел статус 2-го класса Владимирской и Суздальской епархии и являлся крупным землевладельцем. Закрыт в 1923 году, церковные богослужения возобновлены в 1995 году.

В монастыре хранится значимая святыня — мощи преподобного Даниила Переславского, обретённые в 1653 году.",2026-02-19 11:04:51.977,2026-02-19 15:22:51.91,"[56.720239, 38.838366]",f,f,[],2,https://yandex.ru/maps/-/CPaBmTn-,cmjmw1dtu000010mlvrhu3o7o
cmlp7m2pq0001siht3vhi1ngv,cmm3ha5ez0001t1oswm9on4ch,Город ангелов,Культура,https://avatars.mds.yandex.net/get-altay/14007310/2a0000019678aaddee8b3dd19da1a2e8b85d/XXXL,"«Город ангелов» — это музей под открытым небом, расположенный в здании бывшей лютеранской кирхи в городе Лахденпохья. В музее представлены деревянные скульптуры ангелов, вырезанные из бревен хвойных пород диаметром 60 см. Каждый ангел имеет свою историю, которую можно узнать из аннотаций, расположенных рядом с скульптурами. Также в музее есть сувенирная лавка и возможность заказать персональную экскурсию.",2026-02-16 13:28:00.83,2026-02-26 13:10:09.792,"[61.523458, 30.184679]",f,f,[],12,https://yandex.ru/maps/-/CPUgQQmN,cmjmw1dtu000010mlvrhu3o7o
cmlt42fyh000518153a2gjouy,cmlsjsrab0001xbfy1ncga69h,Краеведческий музей города Ломоносова,Культура,https://avatars.mds.yandex.net/get-altay/16500335/2a0000019c433395858a205393774299ef2a/XXXL,"Краеведческий музей города Ломоносова — это место, где вы можете узнать много интересного о истории и культуре этого города. В музее есть три зала, каждый из которых посвящен определенной теме. Например, в одном из залов вы можете увидеть мумии, которые, как говорят, можно найти только в Эрмитаже. В другом зале представлена модель водяной мельницы, а в третьем — макет самолета ЛА-5, в кабине которого можно посидеть. Кроме того, в музее проводятся интерактивные занятия для детей, а также временные выставки и концерты.",2026-02-19 06:59:50.73,2026-02-19 07:14:26.914,"[59.913875, 29.772806]",f,f,[],5,https://yandex.ru/maps/-/CPaquQIr,cmjmw1dtu000010mlvrhu3o7o
cmlt4g6cw000f1815o00yy4i4,cmlsjsrab0001xbfy1ncga69h,Дворец Петра III,Культура,https://avatars.mds.yandex.net/get-altay/4379646/2a000001906a6030f17b42ebf1b011c49127/XXXL,"Музей «Дворец Петра III» расположен в юго-восточной части дворцово-паркового ансамбля «Ораниенбаум». Он был построен в 1758-1762 годах по проекту архитектора Антонио Ринальди для наследника русского престола — Великого князя Петра Федоровича, будущего императора Петра III. В музее представлены коллекция живописи европейских художников XVII-XIX веков, предметы мебели и произведения декоративно-прикладного искусства, а также личные вещи Петра Федоровича: треуголка, шарф, мундир полковника голштинского пехотного полка.",2026-02-19 07:10:31.472,2026-02-19 07:14:26.914,"[59.910475, 29.758063]",f,f,[],7,https://yandex.ru/maps/-/CPaqJR8t,cmjmw1dtu000010mlvrhu3o7o
cmlt5mslj0003ig7af1s4zaum,cmlt5fmcv0001w3jgjlaj8bew,Музей Корюшки,Культура,https://avatars.mds.yandex.net/get-altay/15502563/2a000001956f31e3b67f5715443502ac3547/XXXL,"«Музей Корюшки» — это небольшой, но очень интересный музей, расположенный в городе Новая Ладога. Он посвящен местной достопримечательности — рыбе корюшке. В музее есть интерактивные экспонаты, а также уголок творчества, где можно сделать рыбьи печати на память. Кроме того, в музее работает магазин сувениров.",2026-02-19 07:43:39.847,2026-02-19 07:43:39.847,"[60.104545, 32.316609]",f,f,[],2,https://yandex.ru/maps/-/CPauET8F,cmjmw1dtu000010mlvrhu3o7o
cmlt5ruf80005ig7an3am7q6w,cmlt5fmcv0001w3jgjlaj8bew,Музей А. В. Суворов в Новой Ладоге,Культура,https://avatars.mds.yandex.net/get-altay/13930885/2a00000190e6838ec477978bdf05d763d30a/XXXL,"Музей А. В. Суворова расположен в городе Новая Ладога и представляет собой небольшое выставочное пространство, где собраны вещи и предметы эпохи Суворова. Через обычные, казалось бы, предметы можно понять, как были устроены будни полка. Множество информационных стендов, карта походов Суворова — всё это помогает понять историю. Для детей отдельное удовольствие попробовать себя во владении ружьём, примерить шапки тех народов, на землях которых бывал Суворов. В музейном магазине можно приобрести сувениры.",2026-02-19 07:47:35.493,2026-02-19 07:47:35.493,"[60.099722, 32.304596]",f,f,[],3,https://yandex.ru/maps/-/CPauML1e,cmjmw1dtu000010mlvrhu3o7o
cmlt5txdk0007ig7aen0sw7sy,cmlt5fmcv0001w3jgjlaj8bew,Пляж (у храма),Природа,https://avatars.mds.yandex.net/get-altay/4538345/2a0000017a33223db6ea6adabf8b4525e6ea/XXXL,Этот пляж расположен на берегу реки Волхов в городе Новая Ладога. Он представляет собой небольшой песчаный участок с пологим заходом в воду.,2026-02-19 07:49:12.632,2026-02-19 07:49:12.632,"[60.109731, 32.322249]",f,f,[],4,https://yandex.ru/maps/-/CPauQM1z,cmjmw1dtu000010mlvrhu3o7o
cmlt5w5by0009ig7auhbgoxob,cmlt5fmcv0001w3jgjlaj8bew,Пляж (на Новоладожском канале),Природа,https://avatars.mds.yandex.net/get-altay/13925334/2a00000192a89c32a74889ea3caf79661e1e/XXXL,"Этот пляж расположен в живописном месте, где встречаются река Волхов, Новый канал и Ладожское озеро. Посетители отмечают, что пляж покрыт чистым песком, а вода в реке и канале достаточно теплая для купания. Кроме того, на пляже есть два удобных входа в воду, что делает его идеальным местом для семейного отдыха.",2026-02-19 07:50:56.255,2026-02-19 07:50:56.255,"[60.116424, 32.32663]",f,f,[],5,https://yandex.ru/maps/-/CPauUZ~h,cmjmw1dtu000010mlvrhu3o7o
cmlt4bjd6000918157j0rpb4e,cmlsjsrab0001xbfy1ncga69h,Большой Меншиковский дворец,Культура,https://avatars.mds.yandex.net/get-altay/13530753/2a00000192f8542389e8e20b2199e1bc05f3/XXXL,"Первый и наиболее крупный архитектурный памятник дворцово-паркового ансамбля Ораниенбаум в городе Ломоносове. Дворец построен в начале XVIII века для Александра Даниловича Меншикова, ближайшего сподвижника Петра I. Над строительством работали европейские архитекторы того времени — Ф. Фонтан, И. Ф. Браунштейн, И. Г. Шедель. После опалы Меншикова дворец перешёл в казну. В 1743 году стал собственностью великого князя Петра Фёдоровича, будущего императора Петра III. Он разместил в Японском павильоне коллекцию фарфора, а позже именно здесь подписал отречение от престола в пользу Екатерины II. Во второй половине XIX века резиденцией владела великая княгиня Елена Павловна. Интерьеры дворца были переоформлены в стиле эклектики архитекторами Штакеншнейдером, Бонштедтом, Боссе и Прейсом. В 1995 году здание передали в ведение музея-заповедника. В сентябре 2011 года двери дворца открылись для посетителей.",2026-02-19 07:06:55.051,2026-02-19 07:14:26.914,"[59.914987, 29.754129]",f,f,[],6,https://yandex.ru/maps/-/CPaqBNjg,cmjmw1dtu000010mlvrhu3o7o
cmlt4julp000h18151exgst4y,cmlsjsrab0001xbfy1ncga69h,Китайский дворец,Культура,https://avatars.mds.yandex.net/get-altay/1047383/2a000001675f1e85b049be17adb9b1fe01e8/XXXL,"Дворец построен по проекту архитектора Антонио Ринальди в 1762–1768 годах для императрицы Екатерины II. Является частью дворцово-паркового комплекса «Собственная дача» Екатерины II. Название дворец получил из-за того, что часть интерьеров декорирована в стиле шинуазри (в переводе с французского — «китайщина») и украшена подлинными произведениями китайского искусства. В 1917 году дворец национализировали, с 1922 года — работал как музей. Масштабные реставрационные работы проводились с 2007 по 2024 год при поддержке «Газпрома». В 2024 году завершили реставрацию, открыв последние четыре интерьера — Китайскую опочивальню, Туалетную, Портретную и Кабинет Екатерины II.

Важно: Китайский дворец относится к «климатическим» музеям, посетить его можно только в дни с благоприятными погодными условиями в составе группы до 15 человек.",2026-02-19 07:13:22.861,2026-02-19 07:14:26.914,"[59.910203, 29.743752]",f,f,[],8,https://yandex.ru/maps/-/CPaqJS3i,cmjmw1dtu000010mlvrhu3o7o
cmlt4nggj000l18152uq25xn3,cmlsjsrab0001xbfy1ncga69h,Павильон Катальной горки,Культура,https://avatars.mds.yandex.net/get-altay/1491998/2a000001690aa516acf9e45f1525d9363055/XXXL,"Дата постройки: 1762–1774 годы, архитектор — Антонио Ринальди. Павильон — часть некогда огромного увеселительного сооружения, прообразом которому послужили ледяные горы, создаваемые к дням масленичных гуляний. Комплекс состоял из павильона, скатов и крытых галерей-колоннад протяжённостью 532 метра. Спусковая площадка располагалась на высоте 20 метров. В годы Великой Отечественной войны павильон Катальной горки получил серьёзные повреждения. По проекту М. М. Плотникова была произведена его реставрация, воссозданы утраченные архитектурные детали и декор помещений. В 1959 году павильон Катальной горки, как историко-художественный музей, вновь открыл свои двери для гостей.",2026-02-19 07:16:11.155,2026-02-19 07:16:11.155,"[59.916441, 29.744302]",f,f,[],9,https://yandex.ru/maps/-/CPaqRJ~e,cmjmw1dtu000010mlvrhu3o7o
cmlt4qkrg000n18153rvx6vh2,cmlsjsrab0001xbfy1ncga69h,Верхний парк,Природа,https://avatars.mds.yandex.net/get-altay/11398069/2a00000192fc61e448c2c4eb71462be6e69d/XXXL,"Верхний парк — это дворцово-парковый ансамбль, расположенный в городе Ломоносов. Он занимает площадь в 162 гектара и включает в себя три дворца, павильон «Катальная горка», а также семь прудов и реку Караста с водопадами. В парке также есть мини-зоопарк с лебедями, оленями, павлинами и другими птицами. Посетители могут прогуляться по тенистым аллеям, насладиться красивыми видами и посетить экскурсии на паровозике.",2026-02-19 07:18:36.7,2026-02-19 07:18:36.7,"[59.912451, 29.747507]",f,f,[],10,https://yandex.ru/maps/-/CPaqV-J0,cmjmw1dtu000010mlvrhu3o7o
cmlt5kpt80001ig7ajln3fo0e,cmlt5fmcv0001w3jgjlaj8bew,Собор Рождества Пресвятой Богородицы,Церковь,https://avatars.mds.yandex.net/get-altay/5517598/2a0000017dbe137e082ab87f9cc75a384a68/XXXL,"Собор Рождества Пресвятой Богородицы - каменный храм, который раньше входил в состав комплекса Николо-Медведского монастыря. Изначально был освящён как храм Иоанна Богослова, но с 1733 года называется собором Рождества Богородицы по названию придела. В 1935 году закрыт, с 1949 года вновь действует. Имеет два придела: в честь Рождества Пресвятой Богородицы (престольный праздник 21 сентября) и в честь св. ап. и ев. Иоанна Богослова (престольные праздники: 21 мая, 9 октября).
Является памятником архитектуры федерального значения, охраняется государством.",2026-02-19 07:42:02.924,2026-02-19 07:42:02.924,"[60.110796, 32.322425]",f,t,[],1,https://yandex.ru/maps/-/CPauAD57,cmjmw1dtu000010mlvrhu3o7o
cmkvi6xbz0003cnbq8hmfz2wu,cmkvbalj70001nhn8d6tsk8rs,Кафедральный собор Живоначальной Троицы,Церковь,https://avatars.mds.yandex.net/get-altay/15383884/2a00000197d13f83571bbd2bc7fe93e55be3/XXXL,"В конце XVII века в селе Малыковка (ныне Вольск) построили деревянную церковь в честь Казанской иконы Божией Матери. В 1809 году на её месте появился Троицкий собор, построенный на средства купца Василия Злобина. Храм с тремя престолами стал не только религиозным, но и образовательным центром — в 1891 году здесь открылась церковно-приходская школа. В 1920-е годы на некоторое время Троицкий собор перешёл в руки обновленцев, но впоследствии был возвращён патриаршей церкви. В 1934 году храм был разрушен, на его месте установили монумент Ленину. Возрождение: в 2006 году началось строительство нового кафедрального собора на историческом месте. 23 мая 2009 года, накануне Дня памяти святых равноапостольных Кирилла и Мефодия, митрополит Ювеналий совершил освящение храма.",2026-01-26 18:31:04.511,2026-02-19 08:00:44.099,"[52.046076, 47.387262]",t,t,[],1,https://yandex.ru/maps/org/kafedralny_sobor_zhivonachalnoy_troitsy/1107894920/?ll=47.367634%2C52.069039&z=11.93,cmjmw1dtu000010mlvrhu3o7o
cmlp1hj560005c8t53u2epwei,cmleyjdxd0001qqkes32z9mgg,Горный Парк Рускеала,Природа,https://avatars.mds.yandex.net/get-altay/1529265/2a000001675e99fe0714e22a42d99a39841e/XXXL,"Горный Парк Рускеала – уникальная достопримечательность Карелии! Живописные мраморные скалы отражаются в зеленоватой глади чистейших озёр! Рускеала - символ возрождения карельской земли, символ гармонии человека и природы! Рускеала – жемчужина Северного Приладожья!

Вас ждут уникальные экскурсионные маршруты Северо-Запада России: пешеходные, водные, подземные. Любителям экстрима предлагают невероятные возможности всесезонного троллея (zip-line) и прыжок с тарзанки с 20 метровой высоты над каньоном. Регулярно проходят экологические забеги и фестивали! Здесь вкусно угощают приобщая гостей к сакральным традициям карельской кухни! Из местного материала мастера создают великолепные сувениры, хранящие тепло умелых рук.

Горный Парк Рускеала на глазах превращается в эксклюзивную творческую и научную лабораторию современного туризма! Но главное, - рускеальский ландшафт удивляет и поражает воображение гостей. Природа и люди взаимодействуют здесь на протяжении трёх веков. Волшебный мрамор ""цвета белых ночей"", добытый здесь, навсегда стал украшением Санкт-Петербурга. Великие труды поколений горных мастеров дали этому месту особую ауру. Современники едут сюда не только развлечься и ярко отдохнуть, но и прикоснуться к истории горного дела, заглянуть в тайны карельских глубин, поклониться северному камню…",2026-02-16 10:36:31.147,2026-02-26 13:19:23.266,"[61.949425, 30.584073]",f,f,[],1,https://yandex.ru/maps/-/CPU0MR0d,cmjmw1dtu000010mlvrhu3o7o
cmleyng5z0003qqke5wh8ppov,cmleyjdxd0001qqkes32z9mgg,Церковь Николая Чудотворца,Церковь,https://avatars.mds.yandex.net/get-altay/216588/2a0000015b15b414c18742a96f69a66ca0ad/XXXL,"Действующая православная церковь в городе Сортавала Республики Карелия, является подворьем Валаамского Спасо-Преображенского монастыря и памятником архитектуры XIX века. Построена в период с 1869 по 1873 годы на средства купцов Елисеевых из Санкт-Петербурга. Автор проекта — архитектор Н. П. Гребенка. Изначально храм был освящён в честь свв. апостолов Петра и Павла. В 1925 году ему присвоили ранг кафедрального собора. В 1943 году архиепископ Герман повторно освятил его во имя Николая Угодника (Чудотворца).
Внешний облик церкви сочетает в себе черты русского барокко и классицизма.",2026-02-09 09:19:26.615,2026-02-26 13:19:23.266,"[61.705097, 30.693077]",f,f,[],2,https://yandex.ru/maps/-/CPQYAJ3Z,cmjmw1dtu000010mlvrhu3o7o
cmlp1ok7w00018pusw5fjeadu,cmleyjdxd0001qqkes32z9mgg,Исторический парк Бастион,Культура,https://avatars.mds.yandex.net/get-altay/11398069/2a000001910a19e89256a0c7cee6c6596148/XXXL,"«Бастiонъ» — это тематический музей под открытым небом, разделенный на четыре зоны: «Каменный век и петроглифы», «Римский каструм», «Крепость Чёрного Медведя» и «Четыре фронта». В зоне «Крепость Чёрного Медведя» можно погрузиться в эпоху викингов, потрогать посуду из кожи и глины, копья и топоры, примерить накидки и головные уборы из меха, а также кальчугу.",2026-02-16 10:41:59.132,2026-02-26 13:19:23.266,"[61.712985, 30.724739]",f,f,[],3,https://yandex.ru/maps/-/CPU0iK-i,cmjmw1dtu000010mlvrhu3o7o
cmm4xrj7d0002k9uqwc8jbdye,cmm4xock100013e4htbjg93qw,Музейно-мемориальный комплекс Ковалевский лес,Природа,https://avatars.mds.yandex.net/get-altay/1132477/2a00000188c53cb4d009722fa1870e37d492/XXXL,"Музейно-мемориальный комплекс «Ковалевский лес» — это место, где можно узнать о трагических событиях, произошедших в России в 20-е годы прошлого века. Здесь находится мемориал, посвященный жертвам «Красного террора», а также стенды с информацией о Гумилеве и Ахматовой. Кроме того, в «Ковалевском лесу» есть тропинки, мостики и родник.",2026-02-27 13:36:38.137,2026-02-27 13:52:36.011,"[60.003758, 30.554791]",f,t,[],3,https://yandex.ru/maps/-/CPelnV-G,cmjmw1dtu000010mlvrhu3o7o
cmm53rdax00047xh8af146jx0,cmm53isuj0001w2gzasaoro7i,Эхо великих сражений,Культура,https://avatars.mds.yandex.net/get-altay/15683978/2a00000199ae10ffe58caec8bb64f290d2f0/XXXL,"«Эхо великих сражений» — это военно-технический музей под открытым небом в Шлиссельбурге. Экспозицию открыли в 2005 году к 60-й годовщине победы в Великой Отечественной войне. В экспозиции представлены корабельные артустановки, мины, минные защитники, якоря и реактивные снаряды военных и послевоенных времён.",2026-02-27 16:24:28.186,2026-02-27 16:24:28.186,"[59.946356, 31.03389]",f,f,[],3,https://yandex.ru/maps/-/CPexyG3n,cmjmw1dtu000010mlvrhu3o7o
cmm1r87jc0003vqr28hrse5h6,cmm0du8uj0001uw783yzijbcz,Павильон Вольер,Культура,https://avatars.mds.yandex.net/get-altay/10830675/2a0000018acd9853947d7b94267041133b34/XXXL,"Павильон Вольер — это один из старейших павильонов Павловского парка. Он был построен в 1782-1783 годах по проекту архитектора Ч. Камерона. Внутри павильона можно увидеть подлинные мраморные скульптуры кентавров, а на мосту Кентавров — их копии. Рядом с павильоном находится пруд с Венерой Италийской и розарий.",2026-02-25 08:10:20.328,2026-02-25 08:36:54.443,"[59.685614, 30.456706]",f,f,[],4,https://yandex.ru/maps/-/CPefRY87,cmjmw1dtu000010mlvrhu3o7o
cmm1rcwyn0007vqr2uhtbkbsj,cmm0du8uj0001uw783yzijbcz,Павильон Роз,Культура,https://avatars.mds.yandex.net/get-altay/9837233/2a00000189eaaa317c98970d3d1028a06d88/XXXL,"Павильон Роз — это деревянное здание в классицистическом стиле с четырьмя фасадами и небольшим куполом. Он был построен в 1807-1812 годах по проекту архитектора А. Н. Воронихина. В 1814 году к павильону пристроили Танцевальный зал по проекту К. Росси и П. Гонзаго. Зал был построен всего за 17 дней — для бала в честь возвращения Александра I из Парижа после победы над Наполеоном. Вокруг павильона высажена прекрасная коллекция розовых кустов, которые во время цветения и в безветренную погоду дают незабываемое впечатление запаха роз, висящего в воздухе.",2026-02-25 08:13:59.903,2026-02-25 08:36:54.443,"[59.690284, 30.46661]",f,f,[],6,https://yandex.ru/maps/-/CPefVIlm,cmjmw1dtu000010mlvrhu3o7o
cmltdnmjz0008hi1dbeft1f80,cmlt8nkpy00012jjiv1vvvrdv,Пляж,Природа,https://avatars.mds.yandex.net/get-altay/9114271/2a00000191373301799ce4caf0df9fd4956c/XXXL,"Этот пляж расположен на берегу Плещеева озера в городе Переславль-Залесский. Он оборудован шезлонгами, кабинками для переодевания, навесами от солнца, а также спортивными и детскими площадками, качелями и столами для настольного тенниса. Кроме того, здесь можно взять напрокат сапборды, лодки и катамараны.",2026-02-19 11:28:15.599,2026-02-19 15:22:51.91,"[56.740496, 38.836059]",f,f,[],15,https://yandex.ru/maps/-/CPaBbCpa,cmjmw1dtu000010mlvrhu3o7o
cmm3hy8gq0001k57pjcw3esh6,cmm3ha5ez0001t1oswm9on4ch,Туристический клуб NordKayak,Природа,https://avatars.mds.yandex.net/get-altay/8128315/2a0000019017a44bcb7801d94774f0fdee3e/XXXL,"Туристический клуб NordKayak предлагает различные экскурсии и прогулки на каяках по Ладожскому озеру и его шхерам, а также по Белому морю. Клиенты отмечают, что гиды и инструкторы клуба очень внимательны и профессиональны, они всегда готовы помочь и подстраховать. Кроме того, туристы высоко оценивают организацию экскурсий и качество снаряжения.",2026-02-26 13:26:10.778,2026-02-26 13:26:10.778,"[61.510463, 30.214681]",f,f,[],5,https://yandex.ru/maps/-/CPesVKkH,cmjmw1dtu000010mlvrhu3o7o
cmm3i0q6m0003k57pwog0pabm,cmm3ha5ez0001t1oswm9on4ch,Скальный парк Змеиная гора,Природа,https://avatars.mds.yandex.net/get-altay/16866637/2a000001993f390e37c2bd5a26868bb9ea49/XXXL,"«Скальный парк Змеиная гора» — это спортивно-развлекательный центр, расположенный в живописном месте на берегу Ладожского озера. Здесь можно заняться скалолазанием, пешими прогулками и рыбалкой, а также насладиться красивыми видами на озеро и его шхеры. Для посещения центра необходимо зарегистрироваться и оплатить экологический сбор.",2026-02-26 13:28:07.054,2026-02-26 13:28:07.054,"[61.481033, 30.217433]",f,f,[],6,https://yandex.ru/maps/-/CPesZWMD,cmjmw1dtu000010mlvrhu3o7o
cmm0k00zh000182odn55t9bwp,cmlsctup900015j2ng0sy284g,Форт Риф,Культура,https://avatars.mds.yandex.net/get-altay/11368589/2a0000018bedc5f4531034cb32841bd61daf/XXXL,"Форт «Риф» — это исторический памятник, расположенный на острове Котлин в Финском заливе. Он был построен в начале XX века и имеет развитую сеть подземных галерей и смежных с ними помещений. До форта на этом месте с 1889 года находился инженерный полигон, где проводились стрельбы по опытным постройкам.",2026-02-24 12:00:15.101,2026-02-24 12:00:15.101,"[60.032718, 29.636464]",f,f,[],12,https://yandex.ru/maps/-/CPe5jH9a,cmjmw1dtu000010mlvrhu3o7o
cmm0k4uiu000382odjemmvulb,cmlsctup900015j2ng0sy284g,Комплекс береговых батарей Кронштадтской крепости,Культура,https://avatars.mds.yandex.net/get-altay/9709783/2a0000018941211fbf8d1380efeaaa159604/XXXL,"Комплекс береговых батарей Кронштадтской крепости — это место, где можно увидеть различные экспонаты, связанные с военной тематикой. Здесь можно полазить по пушкам и покрутить их механизмы, а также посетить несколько тиров, где можно пострелять из арбалета, воздушки или мелкашки. Кроме того, здесь есть выход к Финскому заливу, где можно позагорать.",2026-02-24 12:04:00.006,2026-02-24 12:04:00.006,"[60.018451, 29.687653]",f,f,[],13,https://yandex.ru/maps/-/CPe5rH~i,cmjmw1dtu000010mlvrhu3o7o
cmm5474a60007w2gz675kg6e5,cmm53y1mu00067xh8ndophw33,Парк культуры и отдыха,Природа,https://avatars.mds.yandex.net/get-altay/13237301/2a0000019113db2384b9e5534a9f555136d5/XXXL,"Этот парк культуры и отдыха — отличное место для семейного отдыха на берегу Невы. Здесь есть множество развлечений для детей и взрослых, включая карусели, батуты, лабиринты, горки и тематические площадки. Также в парке есть сцена, где проводятся концерты и другие мероприятия. Кроме того, здесь есть беседки с мангалами, где можно приготовить шашлыки.",2026-02-27 16:36:42.99,2026-02-27 16:36:42.99,"[59.884755, 30.984677]",f,t,[],2,https://yandex.ru/maps/-/CPexJ2n7,cmjmw1dtu000010mlvrhu3o7o
cmm4ybyok000hk9uqx483tosw,cmm4xock100013e4htbjg93qw,Румболовская гора,Природа,https://avatars.mds.yandex.net/get-altay/9663145/2a00000189aca612312b39b71fb017c500c4/XXXL,"Румболовская гора — это горная вершина, расположенная во Всеволожском районе Ленинградской области. Она является популярным местом для прогулок и отдыха, а также местом проведения различных мероприятий, таких как соревнования по ориентированию и лыжные гонки. На вершине горы находится ровная площадка, окруженная склонами разной степени крутизны. Летом на этой площадке можно устроить пикник, а зимой — покататься на лыжах или ватрушках.",2026-02-27 13:52:31.316,2026-02-27 13:52:36.011,"[60.036542, 30.641561]",f,f,[],5,https://yandex.ru/maps/-/CPepQJ31,cmjmw1dtu000010mlvrhu3o7o
